"","area_code","area","cluster_code","cluster","pathway_code","pathway","soc_code","soc_title","predominant_occ_prep_combo","predominant_education_level","training","work_experience","2020_nontrad_status","estimate","projection","change","fraction_change","fraction_change_us","annual_openings","mean_income","median_income","pathway_for_labels"
"549","0","Virginia","13","Manufacturing","13.199999809265137","Manufacturing Production Process Development","173023","Electrical and Electronics Engineering Technicians","Some College / Associate Degree","Some College / Associate Degree",NA,NA,"F",6009,6412,403,0.067066065967083,0.002,645,71982,71066,"Manufacturing
Production
Process
Development"
"550","0","Virginia","13","Manufacturing","13.199999809265137","Manufacturing Production Process Development","173024","Electro-Mechanical Technicians","Some College / Associate Degree","Some College / Associate Degree",NA,NA,"No data",643,680,37,0.0575427673757076,0.007,69,56995,53821,"Manufacturing
Production
Process
Development"
"551","0","Virginia","13","Manufacturing","13.199999809265137","Manufacturing Production Process Development","173026","Industrial Engineering Technicians","Some College / Associate Degree","Some College / Associate Degree",NA,NA,"No data",1016,1016,0,0,-0.008,99,56914,55540,"Manufacturing
Production
Process
Development"
"552","0","Virginia","13","Manufacturing","13.199999809265137","Manufacturing Production Process Development","173027","Mechanical Engineering Technicians","Some College / Associate Degree","Some College / Associate Degree",NA,NA,"No data",1221,1268,47,0.0384930372238159,0.026,126,61920,57748,"Manufacturing
Production
Process
Development"
"553","0","Virginia","13","Manufacturing","13.199999809265137","Manufacturing Production Process Development","194031","Chemical Technicians","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"N",1180,1152,-28,-0.0237288139760494,0.017,113,49578,47015,"Manufacturing
Production
Process
Development"
"554","0","Virginia","13","Manufacturing","13.300000190734863","Maintenance, Installation, and Repair",NA,NA,NA,NA,NA,NA,"No data",30419,31589,1170,0.0384628027677536,NA,3250,NA,NA,"Maintenance,
Installation,
and
Repair"
"555","0","Virginia","13","Manufacturing","13.300000190734863","Maintenance, Installation, and Repair","492011","Computer, Automated Teller, and Office Machine Repairers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"F",4655,4682,27,0.0058002145960927,-0.015,499,45044,43869,"Maintenance,
Installation,
and
Repair"
"556","0","Virginia","13","Manufacturing","13.300000190734863","Maintenance, Installation, and Repair","492021","Radio, Cellular, and Tower Equipment Installers and Repairers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",572,595,23,0.0402097888290882,0.023,66,55000,55659,"Maintenance,
Installation,
and
Repair"
"557","0","Virginia","13","Manufacturing","13.300000190734863","Maintenance, Installation, and Repair","492092","Electric Motor, Power Tool, and Related Repairers","HS Diploma & Training / Certification & Work experience","High School Diploma","Training / Certification","Work experience","No data",876,883,7,0.00799086783081293,0.034,91,47870,45216,"Maintenance,
Installation,
and
Repair"
"558","0","Virginia","13","Manufacturing","13.300000190734863","Maintenance, Installation, and Repair","492094","Electrical and Electronics Repairers, Commercial and Industrial Equipment","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",2083,2216,133,0.0638502165675163,0.007,201,62232,59366,"Maintenance,
Installation,
and
Repair"
"559","0","Virginia","13","Manufacturing","13.300000190734863","Maintenance, Installation, and Repair","492098","Security and Fire Alarm Systems Installers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"F",2880,3161,281,0.0975694432854652,0.112,390,51121,47900,"Maintenance,
Installation,
and
Repair"
"560","0","Virginia","13","Manufacturing","13.300000190734863","Maintenance, Installation, and Repair","493053","Outdoor Power Equipment and Other Small Engine Mechanics","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",901,972,71,0.0788013339042664,0.057,100,38298,35391,"Maintenance,
Installation,
and
Repair"
"561","0","Virginia","13","Manufacturing","13.300000190734863","Maintenance, Installation, and Repair","499041","Industrial Machinery Mechanics","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",9854,10217,363,0.0368378311395645,0.051,955,52266,51597,"Maintenance,
Installation,
and
Repair"
"562","0","Virginia","13","Manufacturing","13.300000190734863","Maintenance, Installation, and Repair","499043","Maintenance Workers, Machinery","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",1433,1504,71,0.049546405673027,0.053,140,51324,48913,"Maintenance,
Installation,
and
Repair"
"563","0","Virginia","13","Manufacturing","13.300000190734863","Maintenance, Installation, and Repair","499062","Medical Equipment Repairers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",1307,1322,15,0.0114766638725996,0.038,140,54889,51394,"Maintenance,
Installation,
and
Repair"
"564","0","Virginia","13","Manufacturing","13.300000190734863","Maintenance, Installation, and Repair","499069","Precision Instrument and Equipment Repairers, All Other","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",230,228,-2,-0.00869565177708864,0.002,24,54838,55750,"Maintenance,
Installation,
and
Repair"
"565","0","Virginia","13","Manufacturing","13.300000190734863","Maintenance, Installation, and Repair","499091","Coin, Vending, and Amusement Machine Servicers and Repairers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",742,740,-2,-0.00269541773013771,0.004,86,37214,39230,"Maintenance,
Installation,
and
Repair"
"566","0","Virginia","13","Manufacturing","13.300000190734863","Maintenance, Installation, and Repair","499094","Locksmiths and Safe Repairers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",563,512,-51,-0.0905861482024193,-0.09,53,47029,45074,"Maintenance,
Installation,
and
Repair"
"567","0","Virginia","13","Manufacturing","13.300000190734863","Maintenance, Installation, and Repair","499099","Installation, Maintenance, and Repair Workers, All Other","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",4075,4282,207,0.0507975444197655,0.059,469,44375,43717,"Maintenance,
Installation,
and
Repair"
"568","0","Virginia","13","Manufacturing","13.300000190734863","Maintenance, Installation, and Repair","519082","Medical Appliance Technicians","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",248,275,27,0.108870968222618,0.127,36,46171,40013,"Maintenance,
Installation,
and
Repair"
"569","0","Virginia","13","Manufacturing","13.399999618530273","Quality Assurance",NA,NA,NA,NA,NA,NA,"No data",10219,8244,-1975,-0.193267449736595,NA,939,NA,NA,"Quality
Assurance"
"570","0","Virginia","13","Manufacturing","13.399999618530273","Quality Assurance","519061","Inspectors, Testers, Sorters, Samplers, and Weighers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"N",10219,8244,-1975,-0.193267449736595,-0.176,939,42447,39062,"Quality
Assurance"
"571","0","Virginia","13","Manufacturing","13.5","Logistics and Inventory Control",NA,NA,NA,NA,NA,NA,"No data",23263,23969,706,0.0303486231714487,NA,2455,NA,NA,"Logistics
and
Inventory
Control"
"572","0","Virginia","13","Manufacturing","13.5","Logistics and Inventory Control","435061","Production, Planning, and Expediting Clerks","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"N",8165,8570,405,0.049601960927248,0.042,911,52440,52160,"Logistics
and
Inventory
Control"
"573","0","Virginia","13","Manufacturing","13.5","Logistics and Inventory Control","435071","Shipping, Receiving, and Traffic Clerks","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"N",15098,15399,301,0.019936416298151,-0.01,1544,35070,33430,"Logistics
and
Inventory
Control"
"574","0","Virginia","13","Manufacturing","13.600000381469727","Health, Safety, and Environmental Assurance",NA,NA,NA,NA,NA,NA,"No data",386,409,23,0.0595854930579662,NA,24,NA,NA,"Health,
Safety,
and
Environmental
Assurance"
"575","0","Virginia","13","Manufacturing","13.600000381469727","Health, Safety, and Environmental Assurance","299012","Occupational Health and Safety Technicians","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",386,409,23,0.0595854930579662,0.075,24,55703,53455,"Health,
Safety,
and
Environmental
Assurance"
"576","0","Virginia","14","Marketing",NA,NA,NA,NA,NA,NA,NA,NA,"No data",514468,521724,7256,0.014103889465332,NA,72328,NA,NA,NA
"577","0","Virginia","14","Marketing","14.100000381469727","Marketing Management",NA,NA,NA,NA,NA,NA,"No data",9633,10421,788,0.081802137196064,NA,915,NA,NA,"Marketing
Management"
"578","0","Virginia","14","Marketing","14.100000381469727","Marketing Management","112021","Marketing Managers","Bachelor's Degree & Work experience","Bachelor's Degree",NA,"Work experience","N",5259,5798,539,0.102490969002247,0.081,544,175200,166637,"Marketing
Management"
"579","0","Virginia","14","Marketing","14.100000381469727","Marketing Management","119141","Property, Real Estate, and Community Association Managers","Some College / Associate Degree & Work experience","Some College / Associate Degree",NA,"Work experience","N",4374,4623,249,0.0569272972643375,0.073,371,99471,81183,"Marketing
Management"
"580","0","Virginia","14","Marketing","14.199999809265137","Professional Sales",NA,NA,NA,NA,NA,NA,"No data",415446,414579,-867,-0.00208691391162574,NA,59440,NA,NA,"Professional
Sales"
"581","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","112022","Sales Managers","Bachelor's Degree & Work experience","Bachelor's Degree",NA,"Work experience","N",6290,6735,445,0.0707472190260887,0.051,621,174068,163752,"Professional
Sales"
"582","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","411011","First-Line Supervisors of Retail Sales Workers","Some College / Associate Degree & Work experience","Some College / Associate Degree",NA,"Work experience","N",41780,41543,-237,-0.00567257078364491,-0.019,4556,48837,43244,"Professional
Sales"
"583","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","411012","First-Line Supervisors of Non-Retail Sales Workers","Some College / Associate Degree & Work experience","Some College / Associate Degree",NA,"Work experience","N",13095,13114,19,0.00145093549508601,-0.017,1254,103059,86963,"Professional
Sales"
"584","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","412011","Cashiers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",122276,120565,-1711,-0.0139929335564375,-0.038,22734,22721,21431,"Professional
Sales"
"585","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","412021","Counter and Rental Clerks","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"N",13068,13364,296,0.0226507503539324,0.039,1725,32472,29459,"Professional
Sales"
"586","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","412031","Retail Salespersons","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"N",107474,106044,-1430,-0.0133055439218879,-0.023,15451,28179,24217,"Professional
Sales"
"587","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","413011","Advertising Sales Agents","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"N",2709,2632,-77,-0.028423773124814,-0.022,354,57122,49322,"Professional
Sales"
"588","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","413099","Sales Representatives, Services, All Other","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"N",32420,35853,3433,0.105891421437263,0.072,4666,78553,64933,"Professional
Sales"
"589","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","414011","Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",7025,7081,56,0.00797152984887362,0.037,746,98127,90646,"Professional
Sales"
"590","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","414012","Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",28486,26820,-1666,-0.0584848709404469,0.017,2733,78904,63520,"Professional
Sales"
"591","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","419011","Demonstrators and Product Promoters","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",2503,2345,-158,-0.0631242543458939,0.052,399,32461,30542,"Professional
Sales"
"592","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","419021","Real Estate Brokers","Bachelor's Degree & Work experience","Bachelor's Degree",NA,"Work experience","No data",3604,3819,215,0.0596559382975101,0.071,375,88418,76851,"Professional
Sales"
"593","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","419022","Real Estate Sales Agents","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",17654,18806,1152,0.0652543306350708,0.069,1847,68338,51272,"Professional
Sales"
"594","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","419031","Sales Engineers","Bachelor's Degree & Training / Certification","Bachelor's Degree","Training / Certification",NA,"No data",1517,1592,75,0.0494396835565567,0.056,180,144064,125306,"Professional
Sales"
"595","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","419041","Telemarketers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",5822,4883,-939,-0.161284774541855,-0.166,747,27921,26590,"Professional
Sales"
"596","0","Virginia","14","Marketing","14.199999809265137","Professional Sales","533031","Driver/Sales Workers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",9723,9383,-340,-0.0349686294794083,-0.03,1052,32249,31046,"Professional
Sales"
"597","0","Virginia","14","Marketing","14.300000190734863","Merchandising",NA,NA,NA,NA,NA,NA,"No data",58317,60209,1892,0.0324433706700802,NA,7957,NA,NA,"Merchandising"
"598","0","Virginia","14","Marketing","14.300000190734863","Merchandising","271026","Merchandise Displayers and Window Trimmers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",3685,3591,-94,-0.0255088191479445,0.019,354,33117,30268,"Merchandising"
"599","0","Virginia","14","Marketing","14.300000190734863","Merchandising","435081","Stock Clerks and Order Fillers","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"N",54632,56618,1986,0.0363523215055466,0.017,7603,27890,25380,"Merchandising"
"600","0","Virginia","14","Marketing","14.399999618530273","Marketing Communications",NA,NA,NA,NA,NA,NA,"No data",10148,11028,880,0.0867165923118591,NA,1188,NA,NA,"Marketing
Communications"
"601","0","Virginia","14","Marketing","14.399999618530273","Marketing Communications","131131","Fundraisers","Bachelor's Degree","Bachelor's Degree",NA,NA,"N",2936,3252,316,0.107629425823689,0.093,354,64842,58869,"Marketing
Communications"
"602","0","Virginia","14","Marketing","14.399999618530273","Marketing Communications","273031","Public Relations Specialists","Bachelor's Degree","Bachelor's Degree",NA,NA,"N",7212,7776,564,0.0782029926776886,0.064,834,79775,72521,"Marketing
Communications"
"603","0","Virginia","14","Marketing","14.5","Marketing Research",NA,NA,NA,NA,NA,NA,"No data",20924,25487,4563,0.218074932694435,NA,2828,NA,NA,"Marketing
Research"
"604","0","Virginia","14","Marketing","14.5","Marketing Research","131161","Market Research Analysts and Marketing Specialists","Bachelor's Degree","Bachelor's Degree",NA,NA,"N",20924,25487,4563,0.218074932694435,0.204,2828,76504,68747,"Marketing
Research"
"605","0","Virginia","15","Science, Technology, Engineering, and Mathematics",NA,NA,NA,NA,NA,NA,NA,NA,"No data",64469,69384,4915,0.0762381926178932,NA,5802,NA,NA,NA
"606","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.100000381469727","Engineering and Technology",NA,NA,NA,NA,NA,NA,"No data",41686,44594,2908,0.0697596296668053,NA,3315,NA,NA,"Engineering
and
Technology"
"607","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.100000381469727","Engineering and Technology","119041","Architectural and Engineering Managers","Bachelor's Degree & Work experience","Bachelor's Degree",NA,"Work experience","F",4177,4391,214,0.0512329414486885,0.028,330,167483,151856,"Engineering
and
Technology"
"608","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.100000381469727","Engineering and Technology","172011","Aerospace Engineers","Bachelor's Degree","Bachelor's Degree",NA,NA,"F",2180,2302,122,0.0559633038938046,0.017,156,129608,129374,"Engineering
and
Technology"
"609","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.100000381469727","Engineering and Technology","172041","Chemical Engineers","Bachelor's Degree","Bachelor's Degree",NA,NA,"F",1035,1092,57,0.0550724640488625,0.063,73,113380,114062,"Engineering
and
Technology"
"610","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.100000381469727","Engineering and Technology","172061","Computer Hardware Engineers","Bachelor's Degree","Bachelor's Degree",NA,NA,"F",1463,1666,203,0.138755977153778,0.061,133,121581,122873,"Engineering
and
Technology"
"611","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.100000381469727","Engineering and Technology","172071","Electrical Engineers","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",7116,7786,670,0.0941540226340294,0.048,559,111600,106126,"Engineering
and
Technology"
"612","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.100000381469727","Engineering and Technology","172072","Electronics Engineers, Except Computer","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",5126,5521,395,0.0770581364631653,-0.009,392,116992,115405,"Engineering
and
Technology"
"613","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.100000381469727","Engineering and Technology","172111","Health and Safety Engineers, Except Mining Safety Engineers and Inspectors","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",454,478,24,0.0528634376823902,0.051,33,98496,93063,"Engineering
and
Technology"
"614","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.100000381469727","Engineering and Technology","172121","Marine Engineers and Naval Architects","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",2648,3083,435,0.164274930953979,0.089,210,93073,90010,"Engineering
and
Technology"
"615","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.100000381469727","Engineering and Technology","172131","Materials Engineers","Bachelor's Degree","Bachelor's Degree",NA,NA,"N",485,492,7,0.0144329899922013,0.002,31,99167,94385,"Engineering
and
Technology"
"616","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.100000381469727","Engineering and Technology","172141","Mechanical Engineers","Bachelor's Degree","Bachelor's Degree",NA,NA,"F",7873,8273,400,0.0508065558969975,0.041,587,102291,95626,"Engineering
and
Technology"
"617","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.100000381469727","Engineering and Technology","172199","Engineers, All Other","Bachelor's Degree","Bachelor's Degree",NA,NA,"F",4755,5003,248,0.0521556250751019,0.036,361,120451,125081,"Engineering
and
Technology"
"618","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.100000381469727","Engineering and Technology","173012","Electrical and Electronics Drafters","Some College / Associate Degree","Some College / Associate Degree",NA,NA,"No data",511,538,27,0.052837572991848,0.032,57,62225,59224,"Engineering
and
Technology"
"619","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.100000381469727","Engineering and Technology","173029","Engineering Technicians, Except Drafters, All Other","Some College / Associate Degree","Some College / Associate Degree",NA,NA,"No data",3863,3969,106,0.0274398140609264,0.027,393,78626,79623,"Engineering
and
Technology"
"620","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics",NA,NA,NA,NA,NA,NA,"No data",22783,24790,2007,0.0880919992923737,NA,2487,NA,NA,"Science
and
Mathematics"
"621","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","151111","Computer and Information Research Scientists","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",2857,3298,441,0.154357716441154,0.165,280,132101,128255,"Science
and
Mathematics"
"622","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","152021","Mathematicians","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",481,595,114,0.237006232142448,0.26,53,123351,125304,"Science
and
Mathematics"
"623","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","152041","Statisticians","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"N",1256,1663,407,0.324044585227966,0.307,154,89227,81016,"Science
and
Mathematics"
"624","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","171021","Cartographers and Photogrammetrists","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",512,606,94,0.18359375,0.147,50,83173,79073,"Science
and
Mathematics"
"625","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","191021","Biochemists and Biophysicists","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",451,484,33,0.0731707289814949,0.063,46,NA,NA,"Science
and
Mathematics"
"626","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","191022","Microbiologists","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",389,407,18,0.0462724938988686,0.049,38,93541,94029,"Science
and
Mathematics"
"627","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","191023","Zoologists and Wildlife Biologists","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",271,281,10,0.0369003675878048,0.047,26,66101,62225,"Science
and
Mathematics"
"628","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","191029","Biological Scientists, All Other","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",587,604,17,0.0289608184248209,0.056,56,95382,84628,"Science
and
Mathematics"
"629","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","191031","Conservation Scientists","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",615,645,30,0.0487804859876633,0.037,68,76682,76143,"Science
and
Mathematics"
"630","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","191099","Life Scientists, All Other","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",108,113,5,0.0462962947785854,0.059,10,69927,59864,"Science
and
Mathematics"
"631","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","192012","Physicists","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",803,832,29,0.0361145697534084,0.095,69,110328,104000,"Science
and
Mathematics"
"632","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","192021","Atmospheric and Space Scientists","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",345,388,43,0.124637678265572,0.084,40,110216,106370,"Science
and
Mathematics"
"633","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","192031","Chemists","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",1441,1427,-14,-0.00971547514200211,0.037,128,100388,97254,"Science
and
Mathematics"
"634","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","192032","Materials Scientists","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",234,234,0,0,0.03,21,103725,86673,"Science
and
Mathematics"
"635","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","192042","Geoscientists, Except Hydrologists and Geographers","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",344,360,16,0.0465116277337074,0.057,40,97967,87670,"Science
and
Mathematics"
"636","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","192099","Physical Scientists, All Other","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"N",1850,1930,80,0.0432432442903519,0.034,171,123972,127655,"Science
and
Mathematics"
"637","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","193011","Economists","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",1313,1430,117,0.0891089141368866,0.081,112,128275,124358,"Science
and
Mathematics"
"638","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","193022","Survey Researchers","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",346,381,35,0.101156070828438,0.012,45,60444,53668,"Science
and
Mathematics"
"639","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","193091","Anthropologists and Archeologists","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",104,111,7,0.0673076957464218,0.099,13,73742,63018,"Science
and
Mathematics"
"640","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","193093","Historians","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",160,167,7,0.0437499992549419,0.063,20,81881,78453,"Science
and
Mathematics"
"641","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","193094","Political Scientists","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",1081,1162,81,0.0749306231737137,0.053,137,130829,143801,"Science
and
Mathematics"
"642","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","193099","Social Scientists and Related Workers, All Other","Graduate / Professional Degree","Graduate / Professional Degree",NA,NA,"No data",4298,4549,251,0.0583992563188076,0.053,532,112007,111813,"Science
and
Mathematics"
"643","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","194061","Social Science Research Assistants","Bachelor's Degree","Bachelor's Degree",NA,NA,"No data",984,1068,84,0.085365854203701,0.09,130,51837,48897,"Science
and
Mathematics"
"644","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","194099","Life, Physical, and Social Science Technicians, All Other","Some College / Associate Degree","Some College / Associate Degree",NA,NA,"No data",1855,1948,93,0.0501347705721855,0.07,235,53089,50545,"Science
and
Mathematics"
"645","0","Virginia","15","Science, Technology, Engineering, and Mathematics","15.199999809265137","Science and Mathematics","439111","Statistical Assistants","Bachelor's Degree","Bachelor's Degree",NA,NA,"N",98,107,9,0.0918367356061935,0.08,13,52100,48480,"Science
and
Mathematics"
"646","0","Virginia","16","Transportation, Distribution, and Logistics",NA,NA,NA,NA,NA,NA,NA,NA,"No data",298413,307591,9178,0.0307560320943594,NA,35582,NA,NA,NA
"647","0","Virginia","16","Transportation, Distribution, and Logistics","16.100000381469727","Transportation Operations",NA,NA,NA,NA,NA,NA,"No data",120956,126638,5682,0.0469757579267025,NA,14658,NA,NA,"Transportation
Operations"
"648","0","Virginia","16","Transportation, Distribution, and Logistics","16.100000381469727","Transportation Operations","435021","Couriers and Messengers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"F",1686,1814,128,0.0759193375706673,0.027,180,32490,30150,"Transportation
Operations"
"649","0","Virginia","16","Transportation, Distribution, and Logistics","16.100000381469727","Transportation Operations","435052","Postal Service Mail Carriers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"N",8286,6564,-1722,-0.207820415496826,-0.198,379,50760,47980,"Transportation
Operations"
"650","0","Virginia","16","Transportation, Distribution, and Logistics","16.100000381469727","Transportation Operations","531011","Aircraft Cargo Handling Supervisors","Some College / Associate Degree & Work experience","Some College / Associate Degree",NA,"Work experience","No data",173,184,11,0.0635838136076927,0.047,20,62487,62985,"Transportation
Operations"
"651","0","Virginia","16","Transportation, Distribution, and Logistics","16.100000381469727","Transportation Operations","533021","Bus Drivers, Transit and Intercity","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"N",5120,5794,674,0.131640627980232,0.061,756,44579,42443,"Transportation
Operations"
"652","0","Virginia","16","Transportation, Distribution, and Logistics","16.100000381469727","Transportation Operations","533022","Bus Drivers, School or Special Client","HS Diploma & Training / Certification","High School Diploma","Training / Certification",NA,"No data",19051,19568,517,0.0271376837044954,0.043,2488,32571,31171,"Transportation
Operations"
"653","0","Virginia","16","Transportation, Distribution, and Logistics","16.100000381469727","Transportation Operations","533032","Heavy and Tractor-Trailer Truck Drivers","Some College / Associate Degree & Training / Certification","Some College / Associate Degree","Training / Certification",NA,"No data",46980,50020,3040,0.0647083893418312,0.051,5819,44237,42121,"Transportation
Operations"
